record_id,Vehicle_ID,vehicle_model,fuel_type,transmission_type,engine_size,owner_type,vehicle_age,vehicle_age_group,mileage,odometer_reading,average_annual_mileage,vehicle_usage_category,high_mileage_flag,last_service_date,warranty_expiry_date,days_since_last_service,warranty_status,warranty_remaining_days,service_delay_indicator,service_history,maintenance_frequency,maintenance_history,maintenance_history_score,tire_condition,tire_condition_score,tire_wear_risk,brake_condition,brake_condition_score,brake_wear_risk,battery_status,battery_status_score,engine_stress_ratio,engine_stress_level,reported_issues,accident_history,insurance_premium,fuel_efficiency,vehicle_health_score,vehicle_risk_score,maintenance_priority,predicted_failure_risk,need_maintenance
MREC046329,VEH0038,Car,Diesel,Manual,2000,Second,1,New (0-2 yrs),39138,61530,61530.0,High,0,2023-08-31,2024-08-26,181,Active,180,1,9,9.0,Poor,0,Good,1,47.6,New,2,17.0,Good,1,30.76,High,1,2,21948,12.39758859,58.5,38.0,Low,39.4,1
MREC046330,VEH0030,Bus,Petrol,Automatic,2500,First,8,Aging (6-8 yrs),33332,8159,1019.9,Low,0,2023-11-15,2024-07-16,105,Active,139,0,8,1.0,Good,2,Worn Out,0,76.2,New,2,14.3,Weak,0,0.41,Low,2,3,10108,15.68460136,57.0,49.5,Medium,46.9,1
MREC046331,VEH0091,SUV,Diesel,Automatic,800,First,8,Aging (6-8 yrs),41291,83483,10435.4,Medium,0,2023-07-04,2024-09-07,239,Active,192,1,10,1.25,Good,2,Good,1,51.4,Good,1,53.3,Good,1,13.04,Medium,4,2,17836,13.50033992,54.0,55.6,Medium,51.8,1
MREC046332,VEH0104,SUV,Electric,Automatic,1000,Third,3,Mid-Life (3-5 yrs),32501,137796,45932.0,High,1,2023-05-21,2026-02-14,283,Active,717,1,6,2.0,Good,2,New,2,23.0,New,2,31.7,New,2,45.93,High,1,3,24909,14.33728234,96.0,40.9,Medium,26.1,0
MREC046333,VEH0120,SUV,Petrol,Manual,2500,Second,7,Aging (6-8 yrs),49670,93470,13352.9,Medium,0,2023-11-20,2025-10-01,100,Active,581,0,3,0.43,Poor,0,Good,1,53.0,Worn Out,0,88.0,Weak,0,5.34,Low,1,2,10171,18.09184719,26.0,53.4,Medium,61.6,1
MREC046334,VEH0019,Bus,Electric,Automatic,2500,First,5,Mid-Life (3-5 yrs),38538,24154,4830.8,Low,0,2023-12-16,2025-06-02,74,Active,460,0,6,1.2,Poor,0,Worn Out,0,78.9,Worn Out,0,74.2,New,2,1.93,Low,5,1,13796,11.59583541,15.0,46.9,Medium,62.1,1
MREC046335,VEH0112,SUV,Petrol,Automatic,800,Second,7,Aging (6-8 yrs),44559,143963,20566.1,High,1,2023-10-16,2025-05-14,135,Active,441,0,1,0.14,Poor,0,New,2,24.0,Worn Out,0,99.2,Weak,0,25.71,High,0,3,16804,14.67762261,40.0,56.1,Medium,57.7,1
MREC046336,VEH0127,Truck,Diesel,Manual,2000,Third,10,Old (9+ yrs),42903,14077,1407.7,Low,0,2023-04-04,2025-09-06,330,Active,556,1,8,0.8,Poor,0,Worn Out,0,77.2,New,2,1.8,Good,1,0.7,Low,4,0,15831,10.55863934,36.5,61.8,Medium,62.5,1
MREC046337,VEH0047,Car,Electric,Automatic,2000,First,8,Aging (6-8 yrs),45689,121054,15131.8,Medium,1,2024-01-22,2025-02-26,37,Active,364,0,9,1.12,Average,1,New,2,20.2,Good,1,62.8,Good,1,7.57,Medium,4,3,18529,16.73226951,54.0,45.5,Medium,45.7,1
MREC046338,VEH0176,Van,Petrol,Manual,1500,First,5,Mid-Life (3-5 yrs),46136,2112,422.4,Low,0,2023-10-26,2025-03-12,125,Active,378,0,5,1.0,Poor,0,New,2,0.2,Good,1,33.5,Weak,0,0.28,Low,2,0,14074,12.17978111,44.5,35.4,Low,43.4,1
MREC046339,VEH0068,Motorcycle,Diesel,Automatic,2000,First,4,Mid-Life (3-5 yrs),56530,80368,20092.0,High,0,2023-08-30,2025-03-16,182,Active,382,1,6,1.5,Good,2,Worn Out,0,88.3,New,2,19.6,New,2,10.05,Medium,3,2,18563,11.75818663,68.0,39.8,Low,36.7,0
MREC046340,VEH0144,Truck,Petrol,Manual,1000,Third,8,Aging (6-8 yrs),31575,47365,5920.6,Low,0,2023-10-28,2025-02-24,123,Active,362,0,3,0.38,Good,2,Good,1,45.3,New,2,10.7,Weak,0,5.92,Low,5,1,15643,12.89869402,55.0,41.6,Medium,43.0,1
MREC046341,VEH0174,Van,Petrol,Automatic,1000,Second,7,Aging (6-8 yrs),45739,94675,13525.0,Medium,0,2023-05-28,2024-08-18,276,Active,172,1,10,1.43,Good,2,Good,1,53.2,Worn Out,0,88.2,New,2,13.52,Medium,2,2,13013,17.50165926,57.0,55.7,Medium,50.6,1
MREC046342,VEH0109,SUV,Electric,Automatic,2500,First,6,Aging (6-8 yrs),56726,40546,6757.7,Low,0,2023-12-02,2024-06-14,88,Active,107,0,2,0.33,Good,2,Worn Out,0,81.6,Worn Out,0,76.4,Good,1,2.7,Low,5,1,19498,13.94822567,27.5,45.3,Medium,56.2,1
MREC046343,VEH0178,Van,Petrol,Automatic,2000,Second,4,Mid-Life (3-5 yrs),35641,110474,27618.5,High,0,2023-04-27,2025-03-16,307,Active,382,1,3,0.75,Average,1,Worn Out,0,93.4,Good,1,61.4,Good,1,13.81,Medium,5,3,23192,19.28939339,30.0,67.4,High,68.4,1
MREC046344,VEH0073,Motorcycle,Electric,Automatic,1000,Second,10,Old (9+ yrs),45383,45094,4509.4,Low,0,2023-06-12,2025-12-30,261,Active,671,1,3,0.3,Average,1,New,2,7.4,New,2,5.9,New,2,4.51,Low,0,0,8072,19.74680444,90.0,38.0,Low,26.8,0
MREC046345,VEH0021,Bus,Petrol,Automatic,800,First,7,Aging (6-8 yrs),76127,131301,18757.3,Medium,1,2024-02-24,2025-05-17,4,Active,444,0,6,0.86,Average,1,Worn Out,0,96.9,New,2,30.8,Weak,0,23.45,High,0,3,14863,12.24460484,55.0,41.1,Medium,42.7,1
MREC046346,VEH0079,Motorcycle,Electric,Automatic,2500,Third,1,New (0-2 yrs),44617,8902,8902.0,Low,0,2023-07-18,2025-05-08,225,Active,435,1,10,10.0,Poor,0,New,2,1.3,Worn Out,0,76.6,Good,1,3.56,Low,3,2,7272,16.69392742,35.5,49.4,Medium,55.4,1
MREC046347,VEH0167,Van,Electric,Manual,2000,Third,2,New (0-2 yrs),40261,53709,26854.5,High,0,2023-10-27,2025-02-06,124,Active,344,0,2,1.0,Poor,0,Worn Out,0,83.8,New,2,7.1,New,2,13.43,Medium,1,0,23346,13.98747619,56.0,26.3,Low,33.4,0
MREC046348,VEH0149,Truck,Petrol,Manual,2500,Second,3,Mid-Life (3-5 yrs),42778,46009,15336.3,Medium,0,2023-06-19,2026-03-29,254,Active,760,1,6,2.0,Poor,0,Worn Out,0,82.5,Worn Out,0,72.7,New,2,6.13,Medium,0,0,11573,13.05207914,35.0,45.0,Medium,53.0,1
MREC046349,VEH0075,Motorcycle,Electric,Automatic,1500,First,4,Mid-Life (3-5 yrs),70860,56059,14014.8,Medium,0,2023-09-12,2024-08-03,169,Active,157,0,5,1.25,Average,1,New,2,9.2,Good,1,45.2,New,2,9.34,Medium,0,1,12241,15.35997767,77.5,30.5,Low,27.3,0
MREC046350,VEH0126,Truck,Diesel,Automatic,1500,Second,3,Mid-Life (3-5 yrs),73409,17418,5806.0,Low,0,2024-02-23,2024-12-16,5,Active,292,0,4,1.33,Good,2,New,2,2.8,Good,1,35.5,Weak,0,3.87,Low,5,0,10564,12.71947186,52.5,20.3,Low,31.2,1
MREC046351,VEH0082,Motorcycle,Petrol,Automatic,800,First,1,New (0-2 yrs),45734,36715,36715.0,High,0,2023-04-19,2024-11-19,315,Active,265,1,2,2.0,Poor,0,New,2,6.0,Good,1,51.5,Good,1,45.89,High,0,3,8238,11.22280403,60.0,52.5,Medium,47.5,0
MREC046352,VEH0149,Truck,Petrol,Manual,2500,Third,7,Aging (6-8 yrs),44677,59796,8542.3,Low,0,2023-07-14,2026-03-22,229,Active,753,1,2,0.29,Good,2,New,2,9.9,Worn Out,0,79.0,New,2,3.42,Low,0,1,15105,16.00567892,75.0,40.8,Medium,34.5,1
MREC046353,VEH0080,Motorcycle,Electric,Automatic,2500,First,8,Aging (6-8 yrs),70709,123408,15426.0,Medium,1,2023-07-04,2025-09-17,239,Active,567,1,8,1.0,Average,1,Good,1,58.0,New,2,20.9,Good,1,6.17,Medium,2,1,18820,13.92777661,64.5,46.9,Medium,42.3,0
MREC046354,VEH0173,Van,Petrol,Automatic,1000,Third,2,New (0-2 yrs),50981,29248,14624.0,Medium,0,2023-07-24,2025-10-31,219,Active,611,1,8,4.0,Poor,0,Worn Out,0,79.8,Good,1,46.0,Weak,0,14.62,Medium,2,2,18231,18.06767597,24.5,54.4,Medium,62.8,1
MREC046355,VEH0005,Bus,Diesel,Automatic,1500,Third,6,Aging (6-8 yrs),43823,83000,13833.3,Medium,0,2023-12-01,2025-08-19,89,Active,538,0,2,0.33,Good,2,New,2,13.8,New,2,24.3,New,2,9.22,Medium,3,3,13428,14.48897808,88.0,34.2,Low,25.3,0
MREC046356,VEH0138,Truck,Electric,Automatic,2000,First,2,New (0-2 yrs),67097,52460,26230.0,High,0,2023-06-26,2024-11-12,247,Active,258,1,2,1.0,Poor,0,New,2,8.6,Good,1,49.1,Good,1,13.12,Medium,5,2,23251,11.97278836,40.0,51.1,Medium,54.7,1
MREC046357,VEH0008,Bus,Diesel,Manual,2000,Third,3,Mid-Life (3-5 yrs),79526,96852,32284.0,High,0,2023-04-30,2025-05-05,304,Active,432,1,5,1.67,Good,2,New,2,16.1,Good,1,59.5,New,2,16.14,High,4,3,11021,13.15111592,71.5,51.0,Medium,42.0,1
MREC046358,VEH0148,Truck,Petrol,Manual,2000,First,6,Aging (6-8 yrs),58393,47399,7899.8,Low,0,2023-09-16,2025-05-29,165,Active,456,0,6,1.0,Good,2,New,2,7.8,New,2,10.7,Weak,0,3.95,Low,1,1,24610,14.65686164,81.0,32.3,Low,27.0,1
MREC046359,VEH0147,Truck,Petrol,Manual,2000,Third,2,New (0-2 yrs),79461,22015,11007.5,Medium,0,2023-04-11,2025-12-27,323,Active,668,1,7,3.5,Poor,0,Good,1,41.0,Worn Out,0,78.4,Good,1,5.5,Low,5,2,5546,11.94592992,17.5,64.6,Medium,71.8,1
MREC046360,VEH0079,Motorcycle,Electric,Manual,2500,Third,3,Mid-Life (3-5 yrs),76441,53288,17762.7,Medium,0,2023-12-04,2024-09-16,86,Active,201,0,10,3.33,Average,1,New,2,8.8,Good,1,40.4,Good,1,7.11,Medium,1,0,12640,14.99428837,66.0,21.7,Low,26.6,0
MREC046361,VEH0084,Motorcycle,Petrol,Manual,1000,Third,4,Mid-Life (3-5 yrs),42994,6100,1525.0,Low,0,2023-08-06,2025-05-07,206,Active,434,1,3,0.75,Average,1,Good,1,38.3,New,2,0.7,Weak,0,1.52,Low,5,0,20355,10.85851512,45.0,39.6,Low,45.8,1
MREC046362,VEH0016,Bus,Electric,Manual,1500,Third,3,Mid-Life (3-5 yrs),70074,142710,47570.0,High,1,2024-02-12,2024-10-29,16,Active,244,0,1,0.33,Poor,0,New,2,23.8,Worn Out,0,90.1,New,2,31.71,High,4,1,28860,13.51579044,39.0,30.9,Low,42.9,1
MREC046363,VEH0020,Bus,Electric,Automatic,2500,First,4,Mid-Life (3-5 yrs),43847,83453,20863.2,High,0,2023-12-26,2024-07-13,64,Active,136,0,10,2.5,Good,2,Worn Out,0,88.8,Worn Out,0,91.1,Weak,0,8.35,Medium,4,3,24898,18.45392709,24.0,51.4,Medium,61.2,1
MREC046364,VEH0088,Motorcycle,Petrol,Manual,2000,First,8,Aging (6-8 yrs),67618,18652,2331.5,Low,0,2023-07-04,2025-02-20,239,Active,358,1,10,1.25,Good,2,New,2,3.0,Good,1,40.1,Weak,0,1.17,Low,2,1,26206,18.64020188,64.5,46.9,Medium,42.3,1
MREC046365,VEH0179,Van,Petrol,Automatic,2500,First,6,Aging (6-8 yrs),47014,61135,10189.2,Medium,0,2023-05-07,2024-06-30,297,Active,123,1,2,0.33,Poor,0,Good,1,47.6,Good,1,45.9,Good,1,4.08,Low,0,1,29792,15.04581555,50.0,53.0,Medium,51.8,0
MREC046366,VEH0053,Car,Petrol,Automatic,1000,First,3,Mid-Life (3-5 yrs),71436,103670,34556.7,High,0,2023-04-05,2024-09-06,329,Active,191,1,3,1.0,Average,1,Good,1,54.7,Good,1,51.6,Good,1,34.56,High,5,1,27982,19.67115322,40.0,53.9,Medium,56.3,1
MREC046367,VEH0033,Car,Diesel,Automatic,1000,Third,6,Aging (6-8 yrs),40607,146975,24495.8,High,1,2024-02-10,2024-06-13,18,Active,106,0,5,0.83,Good,2,New,2,24.5,New,2,28.5,Good,1,24.5,High,2,2,21106,18.76813009,84.5,25.1,Low,21.3,0
MREC046368,VEH0100,SUV,Diesel,Manual,2500,First,5,Mid-Life (3-5 yrs),30714,3130,626.0,Low,0,2024-02-20,2024-09-05,8,Active,190,0,1,0.2,Good,2,Worn Out,0,75.4,Worn Out,0,67.0,New,2,0.25,Low,2,0,13513,14.21269625,47.0,25.8,Low,36.7,1
MREC046369,VEH0022,Bus,Petrol,Automatic,800,Second,2,New (0-2 yrs),79460,9179,4589.5,Low,0,2023-04-04,2025-01-11,330,Active,318,1,3,1.5,Good,2,New,2,1.4,Good,1,38.9,New,2,5.74,Low,2,1,15701,19.97693574,79.5,38.5,Low,31.3,0
MREC046370,VEH0008,Bus,Diesel,Manual,2000,First,8,Aging (6-8 yrs),44635,86176,10772.0,Medium,0,2023-11-25,2024-07-01,95,Active,124,0,7,0.88,Good,2,Worn Out,0,89.3,Good,1,58.1,New,2,5.39,Low,3,3,17960,11.9304169,55.5,49.3,Medium,47.4,0
MREC046371,VEH0176,Van,Petrol,Automatic,1500,Second,2,New (0-2 yrs),57019,82885,41442.5,High,0,2023-11-17,2026-03-16,103,Active,747,0,5,2.5,Poor,0,Worn Out,0,88.8,Worn Out,0,77.7,New,2,27.63,High,5,0,27210,12.12922728,15.0,39.1,Low,57.5,1
MREC046372,VEH0112,SUV,Petrol,Manual,800,Third,9,Old (9+ yrs),32718,58514,6501.6,Low,0,2023-11-10,2024-07-31,110,Active,154,0,7,0.78,Poor,0,Good,1,47.2,Good,1,41.1,Weak,0,8.13,Medium,5,0,24899,19.86888738,22.5,48.7,Medium,60.2,1
MREC046373,VEH0156,Van,Diesel,Automatic,1500,Third,3,Mid-Life (3-5 yrs),64792,123059,41019.7,High,1,2023-07-19,2025-07-16,224,Active,504,1,2,0.67,Average,1,New,2,20.5,New,2,25.3,Good,1,27.35,High,3,2,16195,15.20906927,70.5,40.4,Medium,36.0,1
MREC046374,VEH0022,Bus,Petrol,Automatic,800,Third,9,Old (9+ yrs),38454,125814,13979.3,Medium,1,2023-08-03,2025-06-05,209,Active,463,1,3,0.33,Good,2,New,2,21.0,New,2,16.8,New,2,17.47,High,0,0,26012,10.73217482,100.0,28.9,Low,17.3,0
MREC046375,VEH0151,Van,Diesel,Manual,800,First,4,Mid-Life (3-5 yrs),53865,96295,24073.8,High,0,2023-05-27,2025-06-30,277,Active,488,1,7,1.75,Good,2,New,2,16.0,New,2,26.1,New,2,30.09,High,2,3,7445,12.01242502,92.0,43.5,Medium,29.3,0
MREC046376,VEH0172,Van,Petrol,Automatic,800,First,6,Aging (6-8 yrs),32607,12170,2028.3,Low,0,2023-12-11,2024-09-12,79,Active,197,0,6,1.0,Average,1,Good,1,39.4,New,2,5.9,Good,1,2.54,Low,1,1,18944,14.57904764,68.5,30.3,Low,30.8,0
MREC046377,VEH0112,SUV,Petrol,Manual,800,Second,7,Aging (6-8 yrs),33421,64845,9263.6,Medium,0,2023-10-26,2025-08-04,125,Active,523,0,2,0.29,Good,2,Good,1,48.2,New,2,21.9,Good,1,11.58,Medium,1,3,17298,15.6275861,78.5,41.9,Medium,33.7,0
MREC046378,VEH0005,Bus,Diesel,Manual,1500,Third,8,Aging (6-8 yrs),69845,9241,1155.1,Low,0,2023-04-22,2025-07-12,312,Active,500,1,10,1.25,Good,2,New,2,1.4,Worn Out,0,81.1,Weak,0,0.77,Low,1,3,7157,18.74283974,56.0,65.3,High,56.8,1
MREC046379,VEH0103,SUV,Electric,Manual,1000,Third,8,Aging (6-8 yrs),35733,5933,741.6,Low,0,2023-07-07,2026-03-28,236,Active,759,1,7,0.88,Good,2,Good,1,38.3,Worn Out,0,80.7,New,2,0.74,Low,1,3,17319,19.84946133,61.0,57.9,Medium,50.3,1
MREC046380,VEH0108,SUV,Electric,Automatic,2000,Second,7,Aging (6-8 yrs),71036,39350,5621.4,Low,0,2024-02-17,2024-07-23,11,Active,146,0,1,0.14,Average,1,Good,1,43.9,Worn Out,0,85.2,Good,1,2.81,Low,4,3,21248,10.57747018,31.5,49.8,Medium,57.3,1
MREC046381,VEH0113,SUV,Petrol,Automatic,1000,Second,6,Aging (6-8 yrs),52544,99014,16502.3,Medium,0,2024-01-12,2025-10-01,47,Active,581,0,7,1.17,Poor,0,New,2,16.4,New,2,17.6,Good,1,16.5,High,1,1,23085,15.55251439,68.5,27.9,Low,29.3,0
MREC046382,VEH0016,Bus,Electric,Automatic,1500,Third,4,Mid-Life (3-5 yrs),55945,96205,24051.2,High,0,2023-04-08,2025-06-26,326,Active,484,1,9,2.25,Average,1,New,2,16.0,New,2,17.2,Good,1,16.03,High,1,1,27022,12.19139436,78.5,41.8,Medium,33.7,0
MREC046383,VEH0036,Car,Diesel,Manual,1500,Third,3,Mid-Life (3-5 yrs),66711,106969,35656.3,High,0,2023-06-27,2024-05-12,246,Active,74,1,3,1.0,Average,1,New,2,17.8,Worn Out,0,94.2,Weak,0,23.77,High,3,3,13645,18.11317023,38.0,58.4,Medium,59.8,1
MREC046384,VEH0102,SUV,Electric,Manual,800,Second,4,Mid-Life (3-5 yrs),67703,126683,31670.8,High,1,2023-04-08,2024-10-20,326,Active,235,1,4,1.0,Good,2,Good,1,58.6,Good,1,59.1,New,2,39.59,High,2,2,17818,10.33474877,69.5,50.0,Medium,42.2,0
MREC046385,VEH0059,Car,Petrol,Manual,2500,First,9,Old (9+ yrs),30135,52928,5880.9,Low,0,2023-09-19,2025-07-05,162,Active,493,0,10,1.11,Average,1,Worn Out,0,83.7,Worn Out,0,82.6,Good,1,2.35,Low,3,2,15862,14.6701234,25.5,61.5,Medium,66.7,1
MREC046386,VEH0016,Bus,Electric,Manual,1500,Second,3,Mid-Life (3-5 yrs),67330,149238,49746.0,High,1,2023-04-20,2025-03-18,314,Active,384,1,2,0.67,Good,2,New,2,24.9,New,2,19.9,New,2,33.16,High,2,0,8981,15.66969208,92.0,29.6,Low,21.0,0
MREC046387,VEH0152,Van,Diesel,Manual,800,First,7,Aging (6-8 yrs),62977,26470,3781.4,Low,0,2023-07-28,2024-11-03,215,Active,249,1,4,0.57,Average,1,New,2,4.3,Good,1,41.2,Good,1,4.73,Low,5,1,28766,17.86197423,50.0,48.6,Medium,49.2,1
MREC046388,VEH0034,Car,Diesel,Automatic,1000,Second,8,Aging (6-8 yrs),49333,61000,7625.0,Low,0,2023-12-23,2024-06-27,67,Active,120,0,3,0.38,Poor,0,Good,1,47.6,Good,1,50.3,New,2,7.62,Medium,5,2,7787,19.7430115,37.5,48.6,Medium,54.2,1
MREC046389,VEH0105,SUV,Electric,Automatic,1500,Third,4,Mid-Life (3-5 yrs),43194,31605,7901.2,Low,0,2023-06-01,2024-07-28,272,Active,151,1,4,1.0,Poor,0,New,2,5.1,Worn Out,0,75.2,New,2,5.27,Low,5,1,8505,17.70878037,35.0,53.0,Medium,57.8,1
MREC046390,VEH0088,Motorcycle,Petrol,Manual,2000,First,10,Old (9+ yrs),46340,85676,8567.6,Low,0,2023-12-26,2024-06-10,64,Active,103,0,7,0.7,Good,2,New,2,14.2,Worn Out,0,78.0,Good,1,4.28,Low,1,0,12474,12.01187626,63.5,32.6,Low,34.2,1
MREC046391,VEH0064,Motorcycle,Diesel,Automatic,1000,Third,5,Mid-Life (3-5 yrs),32062,125912,25182.4,High,1,2023-12-19,2025-06-14,71,Active,472,0,9,1.8,Poor,0,New,2,21.0,New,2,21.2,Weak,0,25.18,High,3,1,13134,15.33195555,53.0,33.4,Low,38.8,1
MREC046392,VEH0050,Car,Electric,Manual,2500,Second,9,Old (9+ yrs),62265,76010,8445.6,Low,0,2023-08-09,2024-10-21,203,Active,236,1,2,0.22,Good,2,Good,1,50.1,Good,1,43.4,Good,1,3.38,Low,4,0,15653,18.7127361,54.0,44.6,Medium,45.2,1
MREC046393,VEH0004,Bus,Diesel,Automatic,1000,Second,7,Aging (6-8 yrs),57815,136817,19545.3,Medium,1,2023-10-13,2025-06-06,138,Active,464,0,2,0.29,Poor,0,Worn Out,0,97.8,Good,1,56.0,Weak,0,19.55,High,5,1,14236,10.14037792,12.5,55.9,Medium,68.5,1
MREC046394,VEH0110,SUV,Electric,Automatic,2500,Second,5,Mid-Life (3-5 yrs),66072,20568,4113.6,Low,0,2023-10-21,2026-03-11,130,Active,742,0,9,1.8,Average,1,Good,1,40.8,Worn Out,0,69.3,Weak,0,1.65,Low,0,0,21822,14.78712896,40.0,37.4,Low,46.4,1
MREC046395,VEH0010,Bus,Diesel,Automatic,2500,First,2,New (0-2 yrs),49044,84704,42352.0,High,0,2023-08-02,2025-05-30,210,Active,457,1,7,3.5,Average,1,New,2,14.0,New,2,24.6,New,2,16.94,High,3,3,11212,15.00647906,78.0,40.0,Low,32.8,1
MREC046396,VEH0035,Car,Diesel,Automatic,1500,First,9,Old (9+ yrs),56274,50382,5598.0,Low,0,2023-12-17,2026-02-06,73,Active,709,0,7,0.78,Good,2,Good,1,45.8,Good,1,53.3,Weak,0,3.73,Low,5,3,21167,17.75490263,42.5,53.9,Medium,55.3,1
MREC046397,VEH0142,Truck,Petrol,Automatic,800,Second,5,Mid-Life (3-5 yrs),49534,28619,5723.8,Low,0,2023-07-26,2024-12-30,217,Active,306,1,6,1.2,Good,2,Good,1,42.1,Worn Out,0,70.4,New,2,7.15,Medium,3,0,16669,11.47278214,53.0,39.3,Low,42.4,1
MREC046398,VEH0017,Bus,Electric,Manual,2000,Third,2,New (0-2 yrs),79752,20093,10046.5,Medium,0,2023-09-29,2025-06-09,152,Active,467,0,5,2.5,Poor,0,Worn Out,0,78.2,Worn Out,0,73.7,New,2,5.02,Low,4,1,22181,18.73755071,19.0,46.4,Medium,60.2,1
MREC046399,VEH0067,Motorcycle,Diesel,Automatic,2000,Second,6,Aging (6-8 yrs),60572,106324,17720.7,Medium,0,2023-04-26,2024-06-19,308,Active,112,1,9,1.5,Poor,0,New,2,17.7,Good,1,51.9,New,2,8.86,Medium,5,1,17847,10.84668571,47.5,54.7,Medium,53.8,1
MREC046400,VEH0042,Car,Electric,Automatic,800,Second,10,Old (9+ yrs),32180,119358,11935.8,Medium,1,2023-12-06,2024-05-30,84,Active,92,0,3,0.3,Average,1,New,2,19.8,New,2,15.9,New,2,14.92,Medium,5,0,24902,13.46676357,70.0,31.8,Low,31.1,1
MREC046401,VEH0059,Car,Petrol,Automatic,2500,First,9,Old (9+ yrs),73642,89327,9925.2,Medium,0,2024-01-15,2025-10-23,44,Active,603,0,3,0.33,Good,2,New,2,14.8,Good,1,54.1,Good,1,3.97,Low,2,2,11863,18.11655811,72.0,36.4,Low,33.0,0
MREC046402,VEH0043,Car,Electric,Manual,1000,Third,2,New (0-2 yrs),79640,116758,58379.0,High,1,2023-10-08,2024-07-13,143,Active,136,0,8,4.0,Good,2,Worn Out,0,94.4,Worn Out,0,95.6,Good,1,58.38,High,1,3,22002,17.9782487,43.5,47.1,Medium,50.9,1
MREC046403,VEH0086,Motorcycle,Petrol,Manual,1500,Second,2,New (0-2 yrs),65248,143951,71975.5,High,1,2023-07-03,2025-05-12,240,Active,439,1,6,3.0,Poor,0,New,2,24.0,Good,1,52.5,New,2,47.98,High,0,0,24871,16.08715797,67.5,30.9,Low,31.5,0
MREC046404,VEH0148,Truck,Petrol,Manual,2000,First,6,Aging (6-8 yrs),41120,14936,2489.3,Low,0,2023-09-01,2025-05-22,180,Active,449,0,4,0.67,Poor,0,New,2,2.4,New,2,15.2,New,2,1.24,Low,0,3,14608,18.78514925,80.0,43.8,Medium,34.3,0
MREC046405,VEH0103,SUV,Electric,Automatic,1000,Third,8,Aging (6-8 yrs),40767,106350,13293.8,Medium,0,2023-07-13,2025-10-29,230,Active,609,1,3,0.38,Poor,0,New,2,17.7,New,2,23.0,New,2,13.29,Medium,5,2,7368,16.44122783,60.0,52.8,Medium,47.7,1
MREC046406,VEH0037,Car,Diesel,Automatic,2000,Third,5,Mid-Life (3-5 yrs),42375,61487,12297.4,Medium,0,2023-10-30,2026-01-22,121,Active,694,0,1,0.2,Average,1,Good,1,47.6,New,2,8.1,New,2,6.15,Medium,2,0,16152,12.27932015,72.0,25.5,Low,26.5,0
MREC046407,VEH0160,Van,Diesel,Manual,2500,First,4,Mid-Life (3-5 yrs),67683,19632,4908.0,Low,0,2023-12-29,2024-07-03,61,Active,126,0,3,0.75,Poor,0,Worn Out,0,78.1,Good,1,40.3,New,2,1.96,Low,2,1,9679,12.58296464,39.5,35.7,Low,45.6,1
MREC046408,VEH0072,Motorcycle,Electric,Manual,800,First,6,Aging (6-8 yrs),30460,59258,9876.3,Medium,0,2023-05-27,2025-02-17,277,Active,355,1,1,0.17,Good,2,Good,1,47.3,New,2,16.7,Weak,0,12.35,Medium,1,2,13623,17.43177399,71.0,49.2,Medium,41.1,1
MREC046409,VEH0102,SUV,Electric,Automatic,800,Second,9,Old (9+ yrs),73453,147819,16424.3,Medium,1,2023-07-25,2025-05-11,218,Active,438,1,6,0.67,Good,2,Good,1,62.1,Worn Out,0,99.7,Good,1,20.53,High,2,3,16704,10.45752273,49.5,62.3,Medium,57.6,1
MREC046410,VEH0144,Truck,Petrol,Manual,1000,Third,1,New (0-2 yrs),45085,59744,59744.0,High,0,2023-08-18,2025-08-24,194,Active,543,1,6,6.0,Good,2,Worn Out,0,84.8,Worn Out,0,79.0,Good,1,59.74,High,4,1,5407,11.52924434,31.5,43.4,Medium,53.4,1
MREC046411,VEH0058,Car,Petrol,Manual,2000,First,1,New (0-2 yrs),77655,102803,102803.0,High,0,2023-06-18,2024-11-09,255,Active,255,1,5,5.0,Good,2,New,2,17.1,Worn Out,0,80.3,Weak,0,51.4,High,0,0,25283,13.94707953,60.0,33.0,Low,35.8,1
MREC046412,VEH0032,Car,Diesel,Manual,800,First,7,Aging (6-8 yrs),73575,11359,1622.7,Low,0,2023-10-30,2025-11-26,121,Active,637,0,1,0.14,Average,1,Good,1,39.2,New,2,1.4,New,2,2.03,Low,4,0,24701,15.36564759,64.0,31.6,Low,33.4,1
MREC046413,VEH0009,Bus,Diesel,Automatic,2500,Second,2,New (0-2 yrs),68006,81907,40953.5,High,0,2023-06-23,2025-08-22,250,Active,541,1,6,3.0,Good,2,Worn Out,0,88.6,Worn Out,0,86.4,Good,1,16.38,High,0,2,16555,10.29011278,47.5,48.7,Medium,50.2,1
MREC046414,VEH0137,Truck,Electric,Automatic,2000,Third,7,Aging (6-8 yrs),42801,69828,9975.4,Medium,0,2023-06-03,2025-03-09,270,Active,375,1,6,0.86,Good,2,Good,1,49.0,Worn Out,0,80.4,Good,1,4.99,Low,2,1,9490,13.89526304,49.5,52.8,Medium,51.9,1
MREC046415,VEH0065,Motorcycle,Diesel,Manual,1500,Third,3,Mid-Life (3-5 yrs),50092,37468,12489.3,Medium,0,2023-09-19,2025-01-25,162,Active,332,0,4,1.33,Average,1,New,2,6.1,New,2,13.8,Good,1,8.33,Medium,4,2,22324,12.70644127,66.5,37.2,Low,35.7,1
