OBD_Code,Description,Category,Severity,Fault_Description,Work_Required,Severity_Level,Primary_System
P26FC,EGR Cooler Bypass Control Stuck Closed Bank 2,Manufacturer-Specific,High,EGR Cooler Bypass Control Stuck Closed Bank 2,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,3,Manufacturer-Specific
P26FD,A/C Compressor Internal Control Module Performance,Manufacturer-Specific,Medium,A/C Compressor Internal Control Module Performance,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P26FE,Exhaust Flow Control Valve A Control Performance,Manufacturer-Specific,Medium,Exhaust Flow Control Valve A Control Performance,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P26FF,Auto Configuration Throttle Input Not Present Bank 2,Manufacturer-Specific,Medium,Auto Configuration Throttle Input Not Present Bank 2,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P2700,Transmission Friction Element A Apply Time Range/Performance,Computer Output Circuit,Medium,Transmission Friction Element A Apply Time Range/Performance,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P2701,Transmission Friction Element B Apply Time Range/Performance,Computer Output Circuit,Medium,Transmission Friction Element B Apply Time Range/Performance,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P2702,Transmission Friction Element C Apply Time Range/Performance,Computer Output Circuit,Medium,Transmission Friction Element C Apply Time Range/Performance,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P2703,Transmission Friction Element D Apply Time Range/Performance,Computer Output Circuit,Medium,Transmission Friction Element D Apply Time Range/Performance,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P2704,Transmission Friction Element E Apply Time Range/Performance,Computer Output Circuit,Medium,Transmission Friction Element E Apply Time Range/Performance,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P2705,Transmission Friction Element F Apply Time Range/Performance,Computer Output Circuit,Medium,Transmission Friction Element F Apply Time Range/Performance,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P2706,Shift Solenoid F,Computer Output Circuit,Medium,Shift Solenoid F,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P2707,Shift Solenoid F Performance/Stuck Off,Computer Output Circuit,High,Shift Solenoid F Performance/Stuck Off,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",3,Computer Output Circuit
P2708,Shift Solenoid F Stuck On,Computer Output Circuit,High,Shift Solenoid F Stuck On,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",3,Computer Output Circuit
P2709,Shift Solenoid F Electrical,Computer Output Circuit,Medium,Shift Solenoid F Electrical,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P270A,Transmission Friction Element A Temperature Too High,Manufacturer-Specific,Medium,Transmission Friction Element A Temperature Too High,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P270B,Transmission Friction Element B Temperature Too High,Manufacturer-Specific,Medium,Transmission Friction Element B Temperature Too High,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P270C,Transmission Friction Element C Temperature Too High,Manufacturer-Specific,Medium,Transmission Friction Element C Temperature Too High,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P270D,Transmission Friction Element D Temperature Too High,Manufacturer-Specific,Medium,Transmission Friction Element D Temperature Too High,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P270E,Transmission Friction Element E Temperature Too High,Manufacturer-Specific,Medium,Transmission Friction Element E Temperature Too High,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P270F,Transmission Friction Element F Temperature Too High,Manufacturer-Specific,Medium,Transmission Friction Element F Temperature Too High,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
P2710,Shift Solenoid F Intermittent,Computer Output Circuit,Medium,Shift Solenoid F Intermittent,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P2711,Unexpected Mechanical Gear Disengagement,Computer Output Circuit,Medium,Unexpected Mechanical Gear Disengagement,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P2712,Hydraulic Power Unit Leakage,Computer Output Circuit,Medium,Hydraulic Power Unit Leakage,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P2713,Pressure Control Solenoid D,Computer Output Circuit,Medium,Pressure Control Solenoid D,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P2714,Pressure Control Solenoid D Performance/Stuck Off,Computer Output Circuit,High,Pressure Control Solenoid D Performance/Stuck Off,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",3,Computer Output Circuit
P2715,Pressure Control Solenoid D Stuck On,Computer Output Circuit,High,Pressure Control Solenoid D Stuck On,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",3,Computer Output Circuit
P2716,Pressure Control Solenoid D Electrical,Computer Output Circuit,Medium,Pressure Control Solenoid D Electrical,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P2717,Pressure Control Solenoid D Intermittent,Computer Output Circuit,Medium,Pressure Control Solenoid D Intermittent,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P2718,Pressure Control Solenoid D Control Circuit/Open,Computer Output Circuit,Medium,Pressure Control Solenoid D Control Circuit/Open,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P2719,Pressure Control Solenoid D Control Circuit Range/Performance,Computer Output Circuit,Medium,Pressure Control Solenoid D Control Circuit Range/Performance,"Inspect ECM/PCM wiring, relays, and output driver circuits; test control module operation and reprogram or replace if an internal fault is confirmed.",2,Computer Output Circuit
P271A,Park Pawl Position Sensor A Circuit Low,Manufacturer-Specific,Medium,Park Pawl Position Sensor A Circuit Low,Consult manufacturer service documentation for this proprietary code; inspect the specific system or component referenced in the fault description.,2,Manufacturer-Specific
